data_id,type,record_id,opentimestamps,numbers,avalanche,iscn,ipfs,filecoin,storj
,Redaction: Zero Knowledge Proof,bafybeib25opu3ta6tkijir5zhe3ekzygsmfe4dtm5kmjgmdgcwdndfy3ru,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x7021dc297fdf96cee1b27e59147b4e6d2025172023c39fbd7ce176bab9afb9f2,https://snowtrace.io/tx/0x6f7030b3b8e33bd2c22a2a74953ac5fcabbf252292c77be744ea01a2d7a5f112,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FsZn8g8ZDyQG0XGGdjtgoEdqiHakqBNTppbLehUvnyPQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreicf7rvmyw2je4rs3ccyjcp7b5a6o433knot5v6cipfatju4tsy73i,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x7021dc297fdf96cee1b27e59147b4e6d2025172023c39fbd7ce176bab9afb9f2,https://snowtrace.io/tx/0x6f7030b3b8e33bd2c22a2a74953ac5fcabbf252292c77be744ea01a2d7a5f112,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FsZn8g8ZDyQG0XGGdjtgoEdqiHakqBNTppbLehUvnyPQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C071,Primary,bafybeifiiygtfapdy6jclq6ubvjpxwaccosxt62brjbelbapnnuw42b7ee,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x1b4f26a52e1a464c26bba9ad346da018620a98f866990775feeb3bfbb3513ebb,https://snowtrace.io/tx/0x3d91078288a8cb1c165b1d5f67789cc32825a02b12dfd5339e535f920d622484,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FjUo3B1DBHvFTMZscbK7zMsgZh0udLEnc9La3Eft-lVQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeidu3eylklwbqacivows72msppd6bdp6n4gwy7oboog5z6kgtclcii,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x1b4f26a52e1a464c26bba9ad346da018620a98f866990775feeb3bfbb3513ebb,https://snowtrace.io/tx/0x3d91078288a8cb1c165b1d5f67789cc32825a02b12dfd5339e535f920d622484,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FjUo3B1DBHvFTMZscbK7zMsgZh0udLEnc9La3Eft-lVQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreiaejojwdynw3sakolm3rjpppjuj4msfel4v3jzx5tokpv4c5ovpgu,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x1b4f26a52e1a464c26bba9ad346da018620a98f866990775feeb3bfbb3513ebb,https://snowtrace.io/tx/0x3d91078288a8cb1c165b1d5f67789cc32825a02b12dfd5339e535f920d622484,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FjUo3B1DBHvFTMZscbK7zMsgZh0udLEnc9La3Eft-lVQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1437,Primary,bafkreibjh37awkwmkukiicpyikkvwpqx5z7chwujm3sru5tvy7es5zjr6a,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x23ad71d92d5dc4ee8c375c3bd18b64aa66391c7d3cdfbbff834f3d146ea81143,https://snowtrace.io/tx/0x2b84194c9cb99be10dc8c88ac9d11a1caab76eb402898b5c39e84dca4d2aea18,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOI-JjQ3afgZF55DVe8duBatV9Hp1srTfHnOLHnI7Dsc%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x23ad71d92d5dc4ee8c375c3bd18b64aa66391c7d3cdfbbff834f3d146ea81143,https://snowtrace.io/tx/0x2b84194c9cb99be10dc8c88ac9d11a1caab76eb402898b5c39e84dca4d2aea18,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOI-JjQ3afgZF55DVe8duBatV9Hp1srTfHnOLHnI7Dsc%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreibjz3gqx7syxbqwdzass535kny5pej2nwzgowrkejlraq6us3jcmy,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x23ad71d92d5dc4ee8c375c3bd18b64aa66391c7d3cdfbbff834f3d146ea81143,https://snowtrace.io/tx/0x2b84194c9cb99be10dc8c88ac9d11a1caab76eb402898b5c39e84dca4d2aea18,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOI-JjQ3afgZF55DVe8duBatV9Hp1srTfHnOLHnI7Dsc%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P218,Primary,bafybeiefk637wfph7di3fupxstkdiztftvbt5u4gwae5xls3kaaj6l7hp4,https://www.blockchain.com/explorer/blocks/btc/767705,https://mainnet.num.network/tx/0x9e538875b8b791e48fcfe9b17350a03d374bc37cb3d1086700c5064f2e5a545c,https://snowtrace.io/tx/0x8b12425ec761540c18d07ce2923fc3eda743ab2408ce61c89d84a4b7f2376a7d,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FuLyEG1CXQY_U3t00vmAlf4sxQx7Yo7uGexoWzMtntXo%2F1,https://ipfs.io/ipfs/bafybeiefk637wfph7di3fupxstkdiztftvbt5u4gwae5xls3kaaj6l7hp4,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,https://link.storjshare.io/s/jxjv7yufe4zsungupn3qufl2mnta%2F2022-bijeljina-investigation-haviv-scans%2Fd61934b666895d0f10123fa52ebe0de10aa6b4e2cba61604ff476733db2be16b.encrypted
,Caption,bafkreiaddbomz6o2gvmhuyfii62n4enq4bsrcwabu3axk2qf6wfvfh6tlq,https://www.blockchain.com/explorer/blocks/btc/767705,https://mainnet.num.network/tx/0x9e538875b8b791e48fcfe9b17350a03d374bc37cb3d1086700c5064f2e5a545c,https://snowtrace.io/tx/0x8b12425ec761540c18d07ce2923fc3eda743ab2408ce61c89d84a4b7f2376a7d,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FuLyEG1CXQY_U3t00vmAlf4sxQx7Yo7uGexoWzMtntXo%2F1,https://ipfs.io/ipfs/bafybeiefk637wfph7di3fupxstkdiztftvbt5u4gwae5xls3kaaj6l7hp4,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,https://link.storjshare.io/s/jxjv7yufe4zsungupn3qufl2mnta%2F2022-bijeljina-investigation-haviv-scans%2Fd61934b666895d0f10123fa52ebe0de10aa6b4e2cba61604ff476733db2be16b.encrypted
C049-1227,Primary,bafybeiehq2fq4s4ajmcnkojg4exd4q3liy63obfenug32at4l2z5gzd76q,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xed4f4d3a75a3d76134c3c426242a8cd552d0e0fe66cdce050c8b033f8d66b2ed,https://snowtrace.io/tx/0xc4f70a5cd5d3fde9944f33447b76692477f30a3a6b3ecf3928fd9e57c5f656d1,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FPXEBsyjs73aeIklRlKaTZYncypHcZ3mh1UgkntLSjvQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xed4f4d3a75a3d76134c3c426242a8cd552d0e0fe66cdce050c8b033f8d66b2ed,https://snowtrace.io/tx/0xc4f70a5cd5d3fde9944f33447b76692477f30a3a6b3ecf3928fd9e57c5f656d1,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FPXEBsyjs73aeIklRlKaTZYncypHcZ3mh1UgkntLSjvQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeia67zn6gn44ycq3jwyhvalpm3dkovgvob34nwtkd6e44ot5doa5qy,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xed4f4d3a75a3d76134c3c426242a8cd552d0e0fe66cdce050c8b033f8d66b2ed,https://snowtrace.io/tx/0xc4f70a5cd5d3fde9944f33447b76692477f30a3a6b3ecf3928fd9e57c5f656d1,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FPXEBsyjs73aeIklRlKaTZYncypHcZ3mh1UgkntLSjvQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreifhq7bl2xy3u2paugrdarq5mexouasjrha6awnddoyk6dazny4tu4,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xed4f4d3a75a3d76134c3c426242a8cd552d0e0fe66cdce050c8b033f8d66b2ed,https://snowtrace.io/tx/0xc4f70a5cd5d3fde9944f33447b76692477f30a3a6b3ecf3928fd9e57c5f656d1,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FPXEBsyjs73aeIklRlKaTZYncypHcZ3mh1UgkntLSjvQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1641,Primary,bafybeidzo7uybhqplhcjivnvzltfrbg7ocmmarca3sbiawm2vvhq6tlley,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x1e8d1196c128195120aac6c478cdb81849ab51dfc429f3848521edc578d6729b,https://snowtrace.io/tx/0x89966993f9e0efe1bd24e2c071021d9df27ed2eeef46eb35a2fa857d1b10b8b0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FS43MqfjwQspOFbbpQQVzRBieonllRJjGu2mmSTgr8Qg%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x1e8d1196c128195120aac6c478cdb81849ab51dfc429f3848521edc578d6729b,https://snowtrace.io/tx/0x89966993f9e0efe1bd24e2c071021d9df27ed2eeef46eb35a2fa857d1b10b8b0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FS43MqfjwQspOFbbpQQVzRBieonllRJjGu2mmSTgr8Qg%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeide5qavi57rnzc3cht64wdujvmkudof5gb5nuwb24x4u5idns33ua,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x1e8d1196c128195120aac6c478cdb81849ab51dfc429f3848521edc578d6729b,https://snowtrace.io/tx/0x89966993f9e0efe1bd24e2c071021d9df27ed2eeef46eb35a2fa857d1b10b8b0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FS43MqfjwQspOFbbpQQVzRBieonllRJjGu2mmSTgr8Qg%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreig6zl3axgfb3d3p7nuqcimia2araeyv64c73udc3xeba2unq436gi,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x1e8d1196c128195120aac6c478cdb81849ab51dfc429f3848521edc578d6729b,https://snowtrace.io/tx/0x89966993f9e0efe1bd24e2c071021d9df27ed2eeef46eb35a2fa857d1b10b8b0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FS43MqfjwQspOFbbpQQVzRBieonllRJjGu2mmSTgr8Qg%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1303,Primary,bafkreidhztaehugxx4dfoxduzugjikkumqk2kjwvmi62dnfmngtd6usy2y,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x338fdefbf1d9b084be2a91df3d88de7bebe87426ad95d54189ff7ce3604af6e7,https://snowtrace.io/tx/0xd8ac29097ca937d37200736fe27ea2ad4cfd4d5bd5304e66d1b8af857df498a7,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F_ZksTkA7jYYxJGt-TTEe2Vtc1hgQJ5lVM8kknufKU3w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x338fdefbf1d9b084be2a91df3d88de7bebe87426ad95d54189ff7ce3604af6e7,https://snowtrace.io/tx/0xd8ac29097ca937d37200736fe27ea2ad4cfd4d5bd5304e66d1b8af857df498a7,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F_ZksTkA7jYYxJGt-TTEe2Vtc1hgQJ5lVM8kknufKU3w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreibxi7hllpnz5zy57mun4zrxkif5e7uk3qybce32z6op7ohw2l426u,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x338fdefbf1d9b084be2a91df3d88de7bebe87426ad95d54189ff7ce3604af6e7,https://snowtrace.io/tx/0xd8ac29097ca937d37200736fe27ea2ad4cfd4d5bd5304e66d1b8af857df498a7,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F_ZksTkA7jYYxJGt-TTEe2Vtc1hgQJ5lVM8kknufKU3w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1180,Primary,bafkreicqayffp542q3qq44ghwfzpgkyjbw3bjjviwgtde7qx364xf4wowe,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x06197add7be04eaf1adef16414fdbf5befa547634ae9c090fa8da979aaeaa062,https://snowtrace.io/tx/0x44313a7bed015c923c6495535de0570f05d262f8d40f6acf0a6e62c2939e720d,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fddmg1xMoAHeiUVFrYp-UdC9RzOXdnVDYV7bUdSXzsvw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x06197add7be04eaf1adef16414fdbf5befa547634ae9c090fa8da979aaeaa062,https://snowtrace.io/tx/0x44313a7bed015c923c6495535de0570f05d262f8d40f6acf0a6e62c2939e720d,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fddmg1xMoAHeiUVFrYp-UdC9RzOXdnVDYV7bUdSXzsvw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreigvgulkbl3rwcevoawfbotfjpihl2a4co6qaaelgzjjqwytl6tvya,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x06197add7be04eaf1adef16414fdbf5befa547634ae9c090fa8da979aaeaa062,https://snowtrace.io/tx/0x44313a7bed015c923c6495535de0570f05d262f8d40f6acf0a6e62c2939e720d,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fddmg1xMoAHeiUVFrYp-UdC9RzOXdnVDYV7bUdSXzsvw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P238,Primary,bafybeih7rh5yqchkintggub5pwh546z5t6nhuxzjpgufouwqwcl43a6jmm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x70ef86ed76125aab5a98de677037e29335da0b5c591d3615518b20b7ba3643e2,https://snowtrace.io/tx/0xbfbb327b272affeb5f416405b39198103967bd65a07b66e0c8dd8a02d652a5c2,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FibhG-QkNWEG7WrrQTFe8dNtgUNrpFrtuXG42Ce_t80M%2F1,,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,
,Caption,bafkreidmoxc2y3jcqm7vfp5hfyd74xl5dz6ahhyr5ulsni4dhr2tocrpea,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x70ef86ed76125aab5a98de677037e29335da0b5c591d3615518b20b7ba3643e2,https://snowtrace.io/tx/0xbfbb327b272affeb5f416405b39198103967bd65a07b66e0c8dd8a02d652a5c2,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FibhG-QkNWEG7WrrQTFe8dNtgUNrpFrtuXG42Ce_t80M%2F1,,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,
C049-1207,Primary,bafkreiajd2vs3eigfrhkpru54rijx6aum2y74wcry4ohepwlrmy7z74kka,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe01556ee62b104fa58b7b520ab7daa54f9f42ce061bda847fc735ecd306088f7,https://snowtrace.io/tx/0xbfe17f8b28e482625189a42a8f0b28b2d2068de519e9de943d93a1c4837f472b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FSKXL5N19RHDNyFxL9aGYIeuo4ZHBdgaaTzyMARQ0r7w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe01556ee62b104fa58b7b520ab7daa54f9f42ce061bda847fc735ecd306088f7,https://snowtrace.io/tx/0xbfe17f8b28e482625189a42a8f0b28b2d2068de519e9de943d93a1c4837f472b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FSKXL5N19RHDNyFxL9aGYIeuo4ZHBdgaaTzyMARQ0r7w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeihnvzbvzj3anwlk5m3lxjivfznklvi3cojumqh63o3nzwf6m2rgke,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe01556ee62b104fa58b7b520ab7daa54f9f42ce061bda847fc735ecd306088f7,https://snowtrace.io/tx/0xbfe17f8b28e482625189a42a8f0b28b2d2068de519e9de943d93a1c4837f472b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FSKXL5N19RHDNyFxL9aGYIeuo4ZHBdgaaTzyMARQ0r7w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreiga5pzdqaxzfo6ovbkcishbk3vtlydd3r3zhiw2gkyf5mqyuk5kji,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe01556ee62b104fa58b7b520ab7daa54f9f42ce061bda847fc735ecd306088f7,https://snowtrace.io/tx/0xbfe17f8b28e482625189a42a8f0b28b2d2068de519e9de943d93a1c4837f472b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FSKXL5N19RHDNyFxL9aGYIeuo4ZHBdgaaTzyMARQ0r7w%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C047,Primary,bafybeidmuyilbtxeqh2augkfuhx3mphtnllvdxzs3ioohugrz7sugsl5gq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x668808821be331aaef0219543b0c3e4aacce2b166dc6509e0a8799b9d0ec1479,https://snowtrace.io/tx/0x53d0a76cded1a2e71ebe6248c7596ff79efd952fb0a974aafc91aaa3e426afb4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F722PIF8LszV9rKYmOhEmH-AaUA62c0ZYHkXlaBZADFI%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigptlspcqixymsqvajeslp4xzyrpry73ffne5z45tm3cfmydgl2ua,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x668808821be331aaef0219543b0c3e4aacce2b166dc6509e0a8799b9d0ec1479,https://snowtrace.io/tx/0x53d0a76cded1a2e71ebe6248c7596ff79efd952fb0a974aafc91aaa3e426afb4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F722PIF8LszV9rKYmOhEmH-AaUA62c0ZYHkXlaBZADFI%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreibsawlft7et7cngi6zfk5yaynpll2zssyif5znhhziqk44yob2tzi,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x668808821be331aaef0219543b0c3e4aacce2b166dc6509e0a8799b9d0ec1479,https://snowtrace.io/tx/0x53d0a76cded1a2e71ebe6248c7596ff79efd952fb0a974aafc91aaa3e426afb4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F722PIF8LszV9rKYmOhEmH-AaUA62c0ZYHkXlaBZADFI%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1155,Primary,bafkreig3q4sp75tlnn54brvc4q2yirtwvmfdy2bm4z3cq32ydvr6ft723m,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8923a833ebb0ce38ae7a976c56de8f2a32e656fb328727605d457ec8ae5c9841,https://snowtrace.io/tx/0x530eec5617b988a143049896f3470f044d48f354043617e127c186f723ccb9a6,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FGFv371Ra6s-NDTj1z0hfzynTIWXklqP68VpL2g8oxHM%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8923a833ebb0ce38ae7a976c56de8f2a32e656fb328727605d457ec8ae5c9841,https://snowtrace.io/tx/0x530eec5617b988a143049896f3470f044d48f354043617e127c186f723ccb9a6,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FGFv371Ra6s-NDTj1z0hfzynTIWXklqP68VpL2g8oxHM%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeibb6bku53icsfcleyby7hchxs4kr665n5sf723gwtxiw3r7aqnwpi,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8923a833ebb0ce38ae7a976c56de8f2a32e656fb328727605d457ec8ae5c9841,https://snowtrace.io/tx/0x530eec5617b988a143049896f3470f044d48f354043617e127c186f723ccb9a6,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FGFv371Ra6s-NDTj1z0hfzynTIWXklqP68VpL2g8oxHM%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreigjnsh2urzisbymxblmvcgffcbkm4ceu3p3inetnhkrefmftt3wde,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8923a833ebb0ce38ae7a976c56de8f2a32e656fb328727605d457ec8ae5c9841,https://snowtrace.io/tx/0x530eec5617b988a143049896f3470f044d48f354043617e127c186f723ccb9a6,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FGFv371Ra6s-NDTj1z0hfzynTIWXklqP68VpL2g8oxHM%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1381,Primary,bafkreiboxryjp7vdiog5dqlohyus6zgngcf62vy2thdf3aw6yxjueudzda,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x65367c7f4c068580f9117287288526619da4dab66890d13372b11fdad58d0467,https://snowtrace.io/tx/0xe1a9528c29221a26f8cc331409caf130343b94ec58cb8d31e0a994cad6093293,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FdA4fAXTvLqneW5fETo0wB3SG6gy-raIDvp-P6JyVLzQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x65367c7f4c068580f9117287288526619da4dab66890d13372b11fdad58d0467,https://snowtrace.io/tx/0xe1a9528c29221a26f8cc331409caf130343b94ec58cb8d31e0a994cad6093293,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FdA4fAXTvLqneW5fETo0wB3SG6gy-raIDvp-P6JyVLzQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
